status,stockNo,nPtr,lDate,lTimehms,lTimemillismicros,nBid,nAsk,nClose,nQty,nSimulate,addSubNQty
current,TX00,36355,20220422,85645,879000,1685600,1685700,1685700,1,0,+1
current,TX00,36356,20220422,85647,803000,1685600,1685800,1685600,1,0,-1
current,TX00,36357,20220422,85648,184000,1685600,1685700,1685700,2,0,+2
current,TX00,36358,20220422,85649,461000,1685600,1685700,1685700,1,0,+1
current,TX00,36359,20220422,85649,722000,1685600,1685700,1685700,1,0,+1
current,TX00,36360,20220422,85650,723000,1685700,1685800,1685700,2,0,-2
current,TX00,36361,20220422,85650,858000,1685600,1685800,1685800,1,0,+1
current,TX00,36362,20220422,85651,917000,1685700,1685800,1685800,2,0,+2
current,TX00,36363,20220422,85652,256000,1685700,1685800,1685700,1,0,-1
current,TX00,36364,20220422,85652,277000,1685700,1685800,1685800,1,0,+1
current,TX00,36365,20220422,85653,672000,1685700,1685800,1685800,2,0,+2
current,TX00,36366,20220422,85654,199000,1685700,1685800,1685800,1,0,+1
current,TX00,36367,20220422,85656,722000,1685600,1685800,1685600,1,0,-1
current,TX00,36368,20220422,85656,723000,1685600,1685800,1685700,1,0,#1
current,TX00,36369,20220422,85656,732000,1685600,1685800,1685700,1,0,#1
current,TX00,36370,20220422,85656,733000,1685600,1685800,1685600,1,0,-1
current,TX00,36371,20220422,85656,733000,1685600,1685800,1685600,10,0,-10
current,TX00,36372,20220422,85656,902000,1685500,1685700,1685700,5,0,+5
current,TX00,36373,20220422,85658,922000,1685600,1685700,1685600,1,0,-1
current,TX00,36374,20220422,85700,96000,1685600,1685700,1685700,1,0,+1
current,TX00,36375,20220422,85700,280000,1685700,1685800,1685800,1,0,+1
current,TX00,36376,20220422,85700,493000,1685700,1685800,1685700,3,0,-3
current,TX00,36377,20220422,85700,493000,1685700,1685800,1685600,2,0,-2
current,TX00,36378,20220422,85700,884000,1685600,1685800,1685800,2,0,+2
current,TX00,36379,20220422,85701,168000,1685700,1685900,1685900,1,0,+1
current,TX00,36380,20220422,85701,169000,1685700,1685900,1686000,1,0,+1
current,TX00,36381,20220422,85701,237000,1685800,1686000,1685800,4,0,-4
current,TX00,36382,20220422,85701,508000,1685700,1685900,1685700,1,0,-1
current,TX00,36383,20220422,85701,614000,1685700,1685900,1685700,2,0,-2
current,TX00,36384,20220422,85701,686000,1685700,1685900,1685600,1,0,-1
current,TX00,36385,20220422,85701,836000,1685600,1685800,1685700,1,0,#1
current,TX00,36386,20220422,85702,315000,1685600,1685800,1685600,1,0,-1
current,TX00,36387,20220422,85702,393000,1685600,1685800,1685600,1,0,-1
current,TX00,36388,20220422,85702,395000,1685600,1685800,1685600,2,0,-2
current,TX00,36389,20220422,85702,416000,1685600,1685800,1685700,1,0,#1
current,TX00,36390,20220422,85702,661000,1685500,1685700,1685500,3,0,-3
current,TX00,36391,20220422,85702,769000,1685500,1685700,1685500,1,0,-1
current,TX00,36392,20220422,85702,805000,1685500,1685700,1685500,1,0,-1
current,TX00,36393,20220422,85702,824000,1685400,1685700,1685700,6,0,+6
current,TX00,36394,20220422,85703,128000,1685600,1685700,1685600,1,0,-1
current,TX00,36395,20220422,85703,226000,1685500,1685700,1685700,2,0,+2
current,TX00,36396,20220422,85703,290000,1685500,1685700,1685700,1,0,+1
current,TX00,36397,20220422,85705,275000,1685500,1685700,1685700,1,0,+1
current,TX00,36398,20220422,85705,331000,1685500,1685700,1685700,5,0,+5
current,TX00,36399,20220422,85705,383000,1685500,1685700,1685800,5,0,+5
current,TX00,36400,20220422,85705,988000,1685700,1685800,1685700,1,0,-1
current,TX00,36401,20220422,85707,109000,1685700,1685800,1685700,1,0,-1
current,TX00,36402,20220422,85707,157000,1685700,1685800,1685700,1,0,-1
current,TX00,36403,20220422,85709,538000,1685700,1685800,1685700,1,0,-1
current,TX00,36404,20220422,85709,743000,1685700,1685800,1685800,3,0,+3
current,TX00,36405,20220422,85712,25000,1685800,1685900,1685900,1,0,+1
current,TX00,36406,20220422,85712,585000,1685900,1686000,1686000,1,0,+1
current,TX00,36407,20220422,85712,921000,1685900,1686000,1685900,1,0,-1
current,TX00,36408,20220422,85713,117000,1685800,1685900,1685900,1,0,+1
current,TX00,36409,20220422,85713,542000,1685700,1685800,1685700,1,0,-1
current,TX00,36410,20220422,85714,507000,1685700,1685800,1685800,1,0,+1
current,TX00,36411,20220422,85714,507000,1685700,1685800,1685900,1,0,+1
current,TX00,36412,20220422,85714,950000,1685700,1685900,1685700,5,0,-5
current,TX00,36413,20220422,85717,835000,1685700,1685800,1685700,2,0,-2
current,TX00,36414,20220422,85717,966000,1685600,1685800,1685800,1,0,+1
current,TX00,36415,20220422,85718,571000,1685600,1685800,1685800,2,0,+2
current,TX00,36416,20220422,85718,571000,1685800,1685900,1685800,5,0,-5
current,TX00,36417,20220422,85720,195000,1685700,1685800,1685800,1,0,+1
current,TX00,36418,20220422,85720,710000,1685800,1685900,1685900,2,0,+2
current,TX00,36419,20220422,85720,936000,1685800,1686000,1685800,2,0,-2
current,TX00,36420,20220422,85721,35000,1685800,1686000,1685900,1,0,#1
current,TX00,36421,20220422,85722,982000,1685900,1686000,1686000,9,0,+9
current,TX00,36422,20220422,85722,984000,1685900,1686000,1686100,1,0,+1
current,TX00,36423,20220422,85722,984000,1685900,1686000,1686100,4,0,+4
current,TX00,36424,20220422,85723,83000,1686000,1686200,1686100,1,0,#1
current,TX00,36425,20220422,85723,268000,1686000,1686200,1686200,5,0,+5
current,TX00,36426,20220422,85725,233000,1686300,1686400,1686300,1,0,-1
current,TX00,36427,20220422,85725,233000,1686300,1686400,1686200,2,0,-2
current,TX00,36428,20220422,85725,518000,1686300,1686400,1686400,1,0,+1
current,TX00,36429,20220422,85725,560000,1686300,1686400,1686400,11,0,+11
current,TX00,36430,20220422,85725,642000,1686400,1686500,1686500,7,0,+7
current,TX00,36431,20220422,85725,643000,1686400,1686500,1686500,1,0,+1
current,TX00,36432,20220422,85725,644000,1686400,1686500,1686500,11,0,+11
current,TX00,36433,20220422,85726,64000,1686500,1686600,1686600,10,0,+10
current,TX00,36434,20220422,85726,96000,1686600,1686700,1686700,2,0,+2
current,TX00,36435,20220422,85726,102000,1686600,1686700,1686700,4,0,+4
current,TX00,36436,20220422,85726,102000,1686600,1686700,1686700,6,0,+6
current,TX00,36437,20220422,85726,126000,1686600,1686700,1686700,2,0,+2
current,TX00,36438,20220422,85726,222000,1686600,1686700,1686600,2,0,-2
current,TX00,36439,20220422,85726,307000,1686600,1686700,1686700,1,0,+1
current,TX00,36440,20220422,85726,313000,1686600,1686700,1686700,4,0,+4
current,TX00,36441,20220422,85726,313000,1686600,1686700,1686800,6,0,+6
current,TX00,36442,20220422,85726,348000,1686700,1686800,1686800,1,0,+1
current,TX00,36443,20220422,85726,374000,1686700,1686800,1686800,2,0,+2
current,TX00,36444,20220422,85726,378000,1686700,1686800,1686800,1,0,+1
current,TX00,36445,20220422,85726,384000,1686700,1686800,1686800,1,0,+1
current,TX00,36446,20220422,85726,384000,1686700,1686800,1686900,1,0,+1
current,TX00,36447,20220422,85726,449000,1686700,1686900,1686900,4,0,+4
current,TX00,36448,20220422,85726,450000,1686700,1686900,1686900,14,0,+14
current,TX00,36449,20220422,85726,516000,1686700,1686900,1687000,1,0,+1
current,TX00,36450,20220422,85726,517000,1686700,1686900,1687000,1,0,+1
current,TX00,36451,20220422,85726,575000,1686900,1687000,1687000,9,0,+9
current,TX00,36452,20220422,85726,575000,1686900,1687000,1687000,1,0,+1
current,TX00,36453,20220422,85726,575000,1686900,1687000,1687000,1,0,+1
current,TX00,36454,20220422,85726,575000,1686900,1687000,1687000,1,0,+1
current,TX00,36455,20220422,85726,575000,1686900,1687000,1687000,4,0,+4
current,TX00,36456,20220422,85726,575000,1686900,1687000,1687000,1,0,+1
current,TX00,36457,20220422,85726,575000,1686900,1687000,1687000,1,0,+1
current,TX00,36458,20220422,85726,576000,1686900,1687000,1687000,1,0,+1
current,TX00,36459,20220422,85726,576000,1686900,1687000,1687000,1,0,+1
current,TX00,36460,20220422,85726,576000,1686900,1687000,1687000,1,0,+1
current,TX00,36461,20220422,85726,576000,1686900,1687000,1687000,1,0,+1
current,TX00,36462,20220422,85726,576000,1686900,1687000,1687000,1,0,+1
current,TX00,36463,20220422,85726,581000,1686900,1687000,1687100,3,0,+3
current,TX00,36464,20220422,85726,584000,1686900,1687000,1687200,1,0,+1
current,TX00,36465,20220422,85726,584000,1686900,1687000,1687200,2,0,+2
current,TX00,36466,20220422,85726,598000,1686900,1687000,1687100,1,0,+1
current,TX00,36467,20220422,85726,604000,1686900,1687000,1687200,2,0,+2
current,TX00,36468,20220422,85726,606000,1686900,1687000,1687200,1,0,+1
current,TX00,36469,20220422,85726,607000,1686900,1687000,1687200,1,0,+1
current,TX00,36470,20220422,85726,607000,1686900,1687000,1687300,1,0,+1
current,TX00,36471,20220422,85726,618000,1686900,1687000,1687300,1,0,+1
current,TX00,36472,20220422,85726,624000,1686900,1687000,1687300,1,0,+1
current,TX00,36473,20220422,85726,654000,1686900,1687000,1687300,2,0,+2
current,TX00,36474,20220422,85726,694000,1686900,1687000,1687200,1,0,+1
current,TX00,36475,20220422,85726,698000,1687200,1687300,1687300,3,0,+3
current,TX00,36476,20220422,85726,701000,1687200,1687300,1687300,1,0,+1
current,TX00,36477,20220422,85726,706000,1687200,1687300,1687400,1,0,+1
current,TX00,36478,20220422,85726,718000,1687200,1687300,1687400,1,0,+1
current,TX00,36479,20220422,85726,756000,1687200,1687300,1687400,2,0,+2
current,TX00,36480,20220422,85726,758000,1687200,1687300,1687400,1,0,+1
current,TX00,36481,20220422,85726,761000,1687200,1687300,1687400,2,0,+2
current,TX00,36482,20220422,85726,765000,1687200,1687300,1687400,1,0,+1
current,TX00,36483,20220422,85726,765000,1687200,1687300,1687400,2,0,+2
current,TX00,36484,20220422,85726,769000,1687200,1687300,1687400,1,0,+1
current,TX00,36485,20220422,85726,782000,1687200,1687300,1687400,1,0,+1
current,TX00,36486,20220422,85726,783000,1687200,1687300,1687300,3,0,+3
current,TX00,36487,20220422,85726,783000,1687200,1687300,1687200,1,0,-1
current,TX00,36488,20220422,85726,803000,1687200,1687300,1687400,1,0,+1
current,TX00,36489,20220422,85726,816000,1687200,1687300,1687400,4,0,+4
current,TX00,36490,20220422,85726,830000,1687300,1687500,1687400,2,0,#2
current,TX00,36491,20220422,85726,833000,1687300,1687500,1687500,1,0,+1
current,TX00,36492,20220422,85726,839000,1687300,1687500,1687500,4,0,+4
current,TX00,36493,20220422,85726,846000,1687300,1687500,1687500,1,0,+1
current,TX00,36494,20220422,85726,861000,1687300,1687500,1687500,1,0,+1
current,TX00,36495,20220422,85726,893000,1687300,1687500,1687500,1,0,+1
current,TX00,36496,20220422,85726,893000,1687300,1687500,1687600,1,0,+1
current,TX00,36497,20220422,85726,898000,1687300,1687500,1687600,1,0,+1
current,TX00,36498,20220422,85726,902000,1687300,1687500,1687600,1,0,+1
current,TX00,36499,20220422,85726,910000,1687300,1687500,1687600,2,0,+2
current,TX00,36500,20220422,85726,915000,1687300,1687500,1687600,2,0,+2
current,TX00,36501,20220422,85726,919000,1687300,1687500,1687600,2,0,+2
current,TX00,36502,20220422,85726,920000,1687300,1687500,1687600,1,0,+1
current,TX00,36503,20220422,85726,927000,1687300,1687500,1687600,2,0,+2
current,TX00,36504,20220422,85726,955000,1687400,1687600,1687600,1,0,+1
current,TX00,36505,20220422,85726,972000,1687400,1687600,1687700,1,0,+1
current,TX00,36506,20220422,85726,980000,1687400,1687600,1687600,1,0,+1
current,TX00,36507,20220422,85726,981000,1687400,1687600,1687600,1,0,+1
current,TX00,36508,20220422,85726,983000,1687400,1687600,1687700,1,0,+1
current,TX00,36509,20220422,85726,999000,1687400,1687600,1687700,1,0,+1
current,TX00,36510,20220422,85727,27000,1687400,1687600,1687700,1,0,+1
current,TX00,36511,20220422,85727,37000,1687400,1687600,1687700,2,0,+2
current,TX00,36512,20220422,85727,54000,1687400,1687600,1687700,2,0,+2
current,TX00,36513,20220422,85727,57000,1687400,1687600,1687700,1,0,+1
current,TX00,36514,20220422,85727,60000,1687400,1687600,1687800,1,0,+1
current,TX00,36515,20220422,85727,68000,1687400,1687600,1687800,3,0,+3
current,TX00,36516,20220422,85727,89000,1687600,1687800,1687800,1,0,+1
current,TX00,36517,20220422,85727,91000,1687600,1687800,1687800,2,0,+2
current,TX00,36518,20220422,85727,100000,1687600,1687800,1687800,1,0,+1
current,TX00,36519,20220422,85727,101000,1687600,1687800,1687800,2,0,+2
current,TX00,36520,20220422,85727,107000,1687600,1687800,1687800,1,0,+1
current,TX00,36521,20220422,85727,107000,1687600,1687800,1687900,4,0,+4
current,TX00,36522,20220422,85727,110000,1687600,1687800,1687800,3,0,+3
current,TX00,36523,20220422,85727,117000,1687600,1687800,1687700,2,0,#2
current,TX00,36524,20220422,85727,118000,1687600,1687800,1687800,2,0,+2
current,TX00,36525,20220422,85727,120000,1687600,1687800,1687800,1,0,+1
current,TX00,36526,20220422,85727,124000,1687600,1687800,1687600,2,0,-2
current,TX00,36527,20220422,85727,166000,1687600,1687800,1687800,2,0,+2
current,TX00,36528,20220422,85727,169000,1687600,1687800,1687800,1,0,+1
current,TX00,36529,20220422,85727,172000,1687600,1687800,1687800,1,0,+1
current,TX00,36530,20220422,85727,175000,1687600,1687800,1687800,1,0,+1
current,TX00,36531,20220422,85727,175000,1687600,1687800,1687900,1,0,+1
current,TX00,36532,20220422,85727,180000,1687600,1687800,1687900,1,0,+1
current,TX00,36533,20220422,85727,181000,1687600,1687800,1687800,1,0,+1
current,TX00,36534,20220422,85727,181000,1687600,1687800,1687900,1,0,+1
current,TX00,36535,20220422,85727,211000,1687700,1687900,1687700,1,0,-1
current,TX00,36536,20220422,85727,236000,1687700,1687900,1687600,1,0,-1
current,TX00,36537,20220422,85727,262000,1687700,1687900,1687700,1,0,-1
current,TX00,36538,20220422,85727,269000,1687700,1687900,1687800,2,0,#2
current,TX00,36539,20220422,85727,287000,1687700,1687900,1687700,1,0,-1
current,TX00,36540,20220422,85727,287000,1687700,1687900,1687800,1,0,#1
current,TX00,36541,20220422,85727,299000,1687700,1687900,1687600,1,0,-1
current,TX00,36542,20220422,85727,318000,1687700,1687900,1687500,1,0,-1
current,TX00,36543,20220422,85727,320000,1687700,1687900,1687500,1,0,-1
current,TX00,36544,20220422,85727,321000,1687500,1687600,1687500,2,0,-2
current,TX00,36545,20220422,85727,340000,1687500,1687600,1687500,2,0,-2
current,TX00,36546,20220422,85727,386000,1687500,1687600,1687500,1,0,-1
current,TX00,36547,20220422,85727,486000,1687300,1687500,1687500,1,0,+1
current,TX00,36548,20220422,85727,486000,1687300,1687500,1687600,5,0,+5
current,TX00,36549,20220422,85727,499000,1687300,1687500,1687600,1,0,+1
current,TX00,36550,20220422,85727,531000,1687300,1687500,1687600,2,0,+2
current,TX00,36551,20220422,85727,591000,1687600,1687800,1687600,2,0,-2
current,TX00,36552,20220422,85727,592000,1687600,1687800,1687600,1,0,-1
current,TX00,36553,20220422,85727,592000,1687600,1687800,1687600,1,0,-1
current,TX00,36554,20220422,85727,649000,1687600,1687800,1687600,1,0,-1
current,TX00,36555,20220422,85727,693000,1687600,1687800,1687700,1,0,#1
current,TX00,36556,20220422,85727,710000,1687600,1687700,1687700,1,0,+1
current,TX00,36557,20220422,85727,710000,1687600,1687700,1687800,7,0,+7
current,TX00,36558,20220422,85727,714000,1687600,1687700,1687700,1,0,+1
current,TX00,36559,20220422,85727,734000,1687600,1687700,1687800,1,0,+1
current,TX00,36560,20220422,85727,734000,1687600,1687700,1687900,5,0,+5
current,TX00,36561,20220422,85727,734000,1687600,1687700,1688000,2,0,+2
current,TX00,36562,20220422,85727,735000,1687600,1687700,1687800,1,0,+1
current,TX00,36563,20220422,85727,735000,1687600,1687700,1687800,1,0,+1
current,TX00,36564,20220422,85727,757000,1687600,1687700,1687700,1,0,+1
current,TX00,36565,20220422,85727,758000,1687600,1687700,1687700,1,0,+1
current,TX00,36566,20220422,85727,795000,1687600,1687700,1687900,1,0,+1
current,TX00,36567,20220422,85727,826000,1687700,1687900,1687700,1,0,-1
current,TX00,36568,20220422,85727,856000,1687700,1687900,1687900,2,0,+2
current,TX00,36569,20220422,85727,859000,1687700,1687900,1687900,1,0,+1
current,TX00,36570,20220422,85727,903000,1687700,1687900,1687900,1,0,+1
current,TX00,36571,20220422,85727,903000,1687700,1687900,1688000,3,0,+3
current,TX00,36572,20220422,85727,912000,1687700,1687900,1687800,1,0,#1
current,TX00,36573,20220422,85727,955000,1687800,1687900,1687800,1,0,-1
current,TX00,36574,20220422,85727,980000,1687800,1687900,1687900,1,0,+1
current,TX00,36575,20220422,85728,79000,1687700,1687800,1687600,1,0,-1
current,TX00,36576,20220422,85728,100000,1687700,1687800,1687800,1,0,+1
current,TX00,36577,20220422,85728,124000,1687700,1687800,1687800,1,0,+1
current,TX00,36578,20220422,85728,124000,1687700,1687800,1687900,1,0,+1
current,TX00,36579,20220422,85728,164000,1687700,1687800,1687800,2,0,+2
current,TX00,36580,20220422,85728,211000,1687700,1687900,1687900,2,0,+2
current,TX00,36581,20220422,85728,259000,1687700,1687900,1687900,2,0,+2
current,TX00,36582,20220422,85728,300000,1687700,1687900,1687800,1,0,#1
current,TX00,36583,20220422,85728,403000,1687800,1687900,1687800,1,0,-1
current,TX00,36584,20220422,85728,413000,1687800,1687900,1687800,1,0,-1
current,TX00,36585,20220422,85728,486000,1687700,1687900,1687700,1,0,-1
current,TX00,36586,20220422,85728,514000,1687700,1687900,1687700,3,0,-3
current,TX00,36587,20220422,85728,543000,1687700,1687900,1687700,4,0,-4
current,TX00,36588,20220422,85728,543000,1687700,1687900,1687600,1,0,-1
current,TX00,36589,20220422,85728,623000,1687600,1687800,1687600,1,0,-1
current,TX00,36590,20220422,85728,757000,1687600,1687700,1687600,2,0,-2
current,TX00,36591,20220422,85728,793000,1687600,1687700,1687600,1,0,-1
current,TX00,36592,20220422,85728,793000,1687600,1687700,1687700,1,0,+1
current,TX00,36593,20220422,85728,874000,1687500,1687700,1687700,1,0,+1
current,TX00,36594,20220422,85728,927000,1687500,1687700,1687500,1,0,-1
current,TX00,36595,20220422,85728,942000,1687500,1687700,1687700,1,0,+1
current,TX00,36596,20220422,85728,993000,1687500,1687700,1687700,1,0,+1
current,TX00,36597,20220422,85729,95000,1687500,1687700,1687700,1,0,+1
current,TX00,36598,20220422,85729,154000,1687500,1687700,1687500,1,0,-1
current,TX00,36599,20220422,85729,207000,1687500,1687700,1687700,1,0,+1
current,TX00,36600,20220422,85729,235000,1687500,1687700,1687500,2,0,-2
current,TX00,36601,20220422,85729,461000,1687500,1687700,1687500,2,0,-2
current,TX00,36602,20220422,85729,586000,1687500,1687700,1687700,1,0,+1
current,TX00,36603,20220422,85729,704000,1687600,1687700,1687700,2,0,+2
current,TX00,36604,20220422,85729,705000,1687600,1687700,1687700,1,0,+1
current,TX00,36605,20220422,85729,755000,1687600,1687700,1687700,3,0,+3
current,TX00,36606,20220422,85729,755000,1687600,1687700,1687800,5,0,+5
current,TX00,36607,20220422,85729,757000,1687600,1687700,1687800,1,0,+1
current,TX00,36608,20220422,85729,782000,1687600,1687700,1687900,1,0,+1
current,TX00,36609,20220422,85729,795000,1687600,1687700,1687900,1,0,+1
current,TX00,36610,20220422,85729,807000,1687600,1687700,1687800,3,0,+3
current,TX00,36611,20220422,85729,815000,1687600,1687700,1687800,1,0,+1
current,TX00,36612,20220422,85729,815000,1687600,1687700,1687700,4,0,+4
current,TX00,36613,20220422,85729,891000,1687700,1687900,1687700,1,0,-1
current,TX00,36614,20220422,85730,51000,1687700,1687900,1687700,1,0,-1
current,TX00,36615,20220422,85730,75000,1687700,1687900,1687900,1,0,+1
current,TX00,36616,20220422,85730,381000,1687700,1687900,1687900,1,0,+1
current,TX00,36617,20220422,85730,381000,1687700,1687900,1687900,1,0,+1
current,TX00,36618,20220422,85730,382000,1687700,1687900,1687800,1,0,#1
current,TX00,36619,20220422,85730,940000,1687800,1688000,1688000,5,0,+5
current,TX00,36620,20220422,85730,940000,1687800,1688000,1688000,6,0,+6
current,TX00,36621,20220422,85730,941000,1687800,1688000,1688000,4,0,+4
current,TX00,36622,20220422,85730,931000,1688100,1688200,1688000,1,0,-1
current,TX00,36623,20220422,85730,940000,1688100,1688200,1688000,4,0,-4
current,TX00,36624,20220422,85730,973000,1688100,1688200,1688000,1,0,-1
current,TX00,36625,20220422,85730,992000,1688100,1688200,1688000,1,0,-1
current,TX00,36626,20220422,85731,290000,1687900,1688100,1688100,1,0,+1
current,TX00,36627,20220422,85731,390000,1687900,1688100,1688100,1,0,+1
current,TX00,36628,20220422,85731,584000,1687900,1688000,1687900,1,0,-1
current,TX00,36629,20220422,85731,584000,1687900,1688000,1687900,1,0,-1
current,TX00,36630,20220422,85731,682000,1687900,1688000,1688000,1,0,+1
current,TX00,36631,20220422,85731,740000,1687900,1688000,1688000,1,0,+1
current,TX00,36632,20220422,85731,795000,1687900,1688000,1688000,1,0,+1
current,TX00,36633,20220422,85731,987000,1687900,1688100,1687900,1,0,-1
current,TX00,36634,20220422,85731,987000,1687900,1688100,1687900,1,0,-1
current,TX00,36635,20220422,85732,37000,1687900,1688100,1687800,1,0,-1
current,TX00,36636,20220422,85732,266000,1687700,1687800,1687800,2,0,+2
current,TX00,36637,20220422,85732,550000,1687700,1687800,1687800,1,0,+1
current,TX00,36638,20220422,85732,554000,1687700,1687800,1687800,1,0,+1
current,TX00,36639,20220422,85732,554000,1687700,1687800,1687900,1,0,+1
current,TX00,36640,20220422,85732,631000,1687700,1687900,1687700,1,0,-1
current,TX00,36641,20220422,85732,702000,1687600,1687800,1687800,1,0,+1
current,TX00,36642,20220422,85733,60000,1687700,1687900,1687900,5,0,+5
current,TX00,36643,20220422,85733,113000,1687800,1688000,1688000,3,0,+3
current,TX00,36644,20220422,85733,877000,1687900,1688000,1687900,1,0,-1
current,TX00,36645,20220422,85734,17000,1687800,1688000,1687800,1,0,-1
current,TX00,36646,20220422,85734,47000,1687800,1688000,1687800,1,0,-1
current,TX00,36647,20220422,85734,152000,1687800,1688000,1688000,1,0,+1
current,TX00,36648,20220422,85734,232000,1687900,1688000,1688000,3,0,+3
current,TX00,36649,20220422,85734,267000,1687900,1688000,1688000,1,0,+1
current,TX00,36650,20220422,85734,596000,1687900,1688000,1688000,2,0,+2
current,TX00,36651,20220422,85734,828000,1687900,1688100,1687900,1,0,-1
current,TX00,36652,20220422,85735,21000,1687900,1688100,1687900,2,0,-2
current,TX00,36653,20220422,85735,284000,1687800,1687900,1687900,1,0,+1
current,TX00,36654,20220422,85735,286000,1687800,1687900,1687800,1,0,-1
current,TX00,36655,20220422,85735,721000,1687800,1687900,1687800,4,0,-4
current,TX00,36656,20220422,85736,0,1687700,1687800,1687700,1,0,-1
current,TX00,36657,20220422,85736,309000,1687700,1687800,1687700,3,0,-3
current,TX00,36658,20220422,85736,309000,1687700,1687800,1687600,2,0,-2
current,TX00,36659,20220422,85736,357000,1687600,1687700,1687700,1,0,+1
current,TX00,36660,20220422,85736,575000,1687600,1687800,1687800,3,0,+3
current,TX00,36661,20220422,85736,978000,1687600,1687800,1687600,3,0,-3
current,TX00,36662,20220422,85736,978000,1687600,1687800,1687500,2,0,-2
current,TX00,36663,20220422,85737,208000,1687500,1687700,1687700,1,0,+1
current,TX00,36664,20220422,85737,259000,1687500,1687700,1687500,1,0,-1
current,TX00,36665,20220422,85737,324000,1687500,1687600,1687600,1,0,+1
current,TX00,36666,20220422,85737,434000,1687500,1687600,1687700,1,0,+1
current,TX00,36667,20220422,85737,534000,1687500,1687700,1687500,1,0,-1
current,TX00,36668,20220422,85737,615000,1687500,1687600,1687500,1,0,-1
current,TX00,36669,20220422,85737,615000,1687500,1687600,1687500,1,0,-1
current,TX00,36670,20220422,85737,767000,1687400,1687600,1687600,1,0,+1
current,TX00,36671,20220422,85738,120000,1687500,1687600,1687500,1,0,-1
current,TX00,36672,20220422,85738,220000,1687400,1687500,1687500,1,0,+1
current,TX00,36673,20220422,85738,220000,1687400,1687500,1687600,1,0,+1
current,TX00,36674,20220422,85738,418000,1687400,1687600,1687400,4,0,-4
current,TX00,36675,20220422,85738,472000,1687400,1687500,1687400,1,0,-1
current,TX00,36676,20220422,85738,554000,1687400,1687500,1687600,1,0,+1
current,TX00,36677,20220422,85738,586000,1687400,1687600,1687600,1,0,+1
current,TX00,36678,20220422,85738,587000,1687400,1687600,1687400,1,0,-1
current,TX00,36679,20220422,85738,904000,1687400,1687500,1687400,1,0,-1
current,TX00,36680,20220422,85738,904000,1687400,1687500,1687300,2,0,-2
current,TX00,36681,20220422,85739,312000,1687300,1687400,1687300,1,0,-1
current,TX00,36682,20220422,85739,992000,1687300,1687400,1687300,2,0,-2
current,TX00,36683,20220422,85740,191000,1687300,1687400,1687400,1,0,+1
current,TX00,36684,20220422,85740,192000,1687300,1687400,1687400,1,0,+1
current,TX00,36685,20220422,85740,382000,1687400,1687500,1687400,1,0,-1
current,TX00,36686,20220422,85740,382000,1687400,1687500,1687300,1,0,-1
current,TX00,36687,20220422,85740,976000,1687400,1687500,1687400,1,0,-1
current,TX00,36688,20220422,85741,323000,1687400,1687500,1687500,5,0,+5
current,TX00,36689,20220422,85741,411000,1687400,1687500,1687500,1,0,+1
current,TX00,36690,20220422,85741,411000,1687400,1687500,1687600,3,0,+3
current,TX00,36691,20220422,85741,527000,1687400,1687600,1687600,1,0,+1
current,TX00,36692,20220422,85741,697000,1687500,1687600,1687500,1,0,-1
current,TX00,36693,20220422,85741,701000,1687500,1687600,1687500,1,0,-1
current,TX00,36694,20220422,85741,701000,1687500,1687600,1687400,1,0,-1
current,TX00,36695,20220422,85741,991000,1687400,1687600,1687600,1,0,+1
current,TX00,36696,20220422,85742,220000,1687400,1687500,1687500,1,0,+1
current,TX00,36697,20220422,85742,981000,1687400,1687500,1687500,2,0,+2
current,TX00,36698,20220422,85743,243000,1687500,1687600,1687600,1,0,+1
current,TX00,36699,20220422,85743,301000,1687500,1687600,1687500,1,0,-1
current,TX00,36700,20220422,85743,640000,1687500,1687600,1687500,2,0,-2
current,TX00,36701,20220422,85743,640000,1687500,1687600,1687400,3,0,-3
current,TX00,36702,20220422,85743,993000,1687500,1687600,1687600,1,0,+1
current,TX00,36703,20220422,85744,73000,1687500,1687700,1687500,1,0,-1
current,TX00,36704,20220422,85744,788000,1687600,1687700,1687700,1,0,+1
current,TX00,36705,20220422,85744,939000,1687600,1687700,1687600,1,0,-1
current,TX00,36706,20220422,85745,656000,1687600,1687700,1687700,2,0,+2
current,TX00,36707,20220422,85745,709000,1687700,1687800,1687700,1,0,-1
current,TX00,36708,20220422,85747,149000,1687700,1687800,1687700,1,0,-1
current,TX00,36709,20220422,85747,220000,1687700,1687800,1687700,1,0,-1
current,TX00,36710,20220422,85747,220000,1687700,1687800,1687600,4,0,-4
current,TX00,36711,20220422,85747,407000,1687700,1687800,1687700,1,0,-1
current,TX00,36712,20220422,85747,407000,1687700,1687800,1687600,3,0,-3
current,TX00,36713,20220422,85747,407000,1687700,1687800,1687500,6,0,-6
current,TX00,36714,20220422,85747,408000,1687700,1687800,1687600,1,0,-1
current,TX00,36715,20220422,85748,493000,1687600,1687700,1687700,1,0,+1
current,TX00,36716,20220422,85748,605000,1687600,1687800,1687600,3,0,-3
current,TX00,36717,20220422,85748,606000,1687600,1687800,1687600,1,0,-1
current,TX00,36718,20220422,85748,672000,1687600,1687800,1687500,1,0,-1
current,TX00,36719,20220422,85748,724000,1687500,1687600,1687600,1,0,+1
current,TX00,36720,20220422,85748,852000,1687500,1687600,1687500,5,0,-5
