status,stockNo,nPtr,lDate,lTimehms,lTimemillismicros,nBid,nAsk,nClose,nQty,nSimulate,addSubNQty
history,MTX00,110023,20220426,91515,966000,1661400,1661600,1661400,1,0,-1
history,MTX00,110024,20220426,91516,11000,1661400,1661600,1661600,1,0,+1
history,MTX00,110025,20220426,91516,35000,1661400,1661600,1661400,1,0,-1
history,MTX00,110026,20220426,91516,185000,1661400,1661600,1661600,5,0,+5
history,MTX00,110027,20220426,91516,328000,1661500,1661700,1661500,1,0,-1
history,MTX00,110028,20220426,91516,451000,1661500,1661700,1661700,1,0,+1
history,MTX00,110029,20220426,91516,568000,1661500,1661600,1661600,1,0,+1
history,MTX00,110030,20220426,91516,571000,1661500,1661600,1661600,2,0,+2
history,MTX00,110031,20220426,91516,576000,1661500,1661600,1661500,1,0,-1
history,MTX00,110032,20220426,91516,653000,1661500,1661600,1661600,1,0,+1
history,MTX00,110033,20220426,91516,709000,1661500,1661600,1661500,1,0,-1
history,MTX00,110034,20220426,91517,87000,1661500,1661600,1661600,1,0,+1
history,MTX00,110035,20220426,91517,132000,1661500,1661600,1661600,1,0,+1
history,MTX00,110036,20220426,91517,134000,1661500,1661600,1661600,1,0,+1
history,MTX00,110037,20220426,91517,157000,1661500,1661600,1661500,1,0,-1
history,MTX00,110038,20220426,91517,157000,1661500,1661600,1661400,1,0,-1
history,MTX00,110039,20220426,91517,158000,1661500,1661600,1661400,1,0,-1
history,MTX00,110040,20220426,91517,158000,1661500,1661600,1661400,1,0,-1
history,MTX00,110041,20220426,91517,158000,1661500,1661600,1661400,1,0,-1
history,MTX00,110042,20220426,91517,185000,1661500,1661600,1661600,1,0,+1
history,MTX00,110043,20220426,91517,285000,1661400,1661600,1661400,2,0,-2
history,MTX00,110044,20220426,91517,464000,1661400,1661600,1661400,3,0,-3
history,MTX00,110045,20220426,91517,574000,1661400,1661500,1661400,1,0,-1
history,MTX00,110046,20220426,91517,576000,1661400,1661500,1661400,1,0,-1
history,MTX00,110047,20220426,91517,589000,1661400,1661500,1661400,1,0,-1
history,MTX00,110048,20220426,91517,774000,1661400,1661500,1661500,1,0,+1
history,MTX00,110049,20220426,91517,827000,1661400,1661500,1661400,1,0,-1
history,MTX00,110050,20220426,91517,861000,1661400,1661500,1661400,2,0,-2
history,MTX00,110051,20220426,91517,869000,1661400,1661500,1661400,3,0,-3
history,MTX00,110052,20220426,91517,908000,1661400,1661500,1661500,1,0,+1
history,MTX00,110053,20220426,91517,908000,1661400,1661500,1661400,1,0,-1
history,MTX00,110054,20220426,91518,5000,1661400,1661500,1661500,1,0,+1
history,MTX00,110055,20220426,91518,223000,1661300,1661400,1661300,1,0,-1
history,MTX00,110056,20220426,91518,226000,1661300,1661400,1661400,1,0,+1
history,MTX00,110057,20220426,91518,249000,1661300,1661400,1661300,1,0,-1
history,MTX00,110058,20220426,91518,260000,1661300,1661400,1661400,1,0,+1
history,MTX00,110059,20220426,91518,279000,1661300,1661400,1661400,1,0,+1
history,MTX00,110060,20220426,91518,292000,1661300,1661400,1661400,1,0,+1
history,MTX00,110061,20220426,91518,332000,1661300,1661400,1661300,4,0,-4
history,MTX00,110062,20220426,91518,371000,1661300,1661400,1661300,1,0,-1
history,MTX00,110063,20220426,91518,371000,1661300,1661400,1661400,4,0,+4
history,MTX00,110064,20220426,91518,402000,1661300,1661400,1661400,1,0,+1
history,MTX00,110065,20220426,91518,435000,1661200,1661400,1661200,1,0,-1
history,MTX00,110066,20220426,91518,450000,1661200,1661400,1661400,1,0,+1
history,MTX00,110067,20220426,91518,565000,1661200,1661400,1661200,1,0,-1
history,MTX00,110068,20220426,91518,568000,1661200,1661400,1661200,8,0,-8
history,MTX00,110069,20220426,91518,577000,1661200,1661400,1661200,1,0,-1
history,MTX00,110070,20220426,91518,587000,1661200,1661400,1661200,2,0,-2
history,MTX00,110071,20220426,91518,593000,1661200,1661400,1661200,1,0,-1
history,MTX00,110072,20220426,91518,611000,1661200,1661400,1661200,1,0,-1
history,MTX00,110073,20220426,91518,612000,1661200,1661400,1661200,2,0,-2
history,MTX00,110074,20220426,91518,628000,1661200,1661400,1661300,1,0,#1
history,MTX00,110075,20220426,91518,638000,1661200,1661400,1661200,1,0,-1
history,MTX00,110076,20220426,91518,643000,1661200,1661400,1661200,1,0,-1
history,MTX00,110077,20220426,91518,666000,1661200,1661300,1661200,1,0,-1
history,MTX00,110078,20220426,91518,685000,1661200,1661300,1661300,1,0,+1
history,MTX00,110079,20220426,91518,721000,1661200,1661300,1661300,8,0,+8
history,MTX00,110080,20220426,91518,723000,1661200,1661300,1661200,1,0,-1
history,MTX00,110081,20220426,91518,725000,1661200,1661300,1661200,1,0,-1
history,MTX00,110082,20220426,91518,769000,1661200,1661300,1661300,1,0,+1
history,MTX00,110083,20220426,91518,773000,1661200,1661300,1661400,1,0,+1
history,MTX00,110084,20220426,91518,803000,1661200,1661400,1661200,2,0,-2
history,MTX00,110085,20220426,91518,813000,1661200,1661400,1661200,1,0,-1
history,MTX00,110086,20220426,91518,815000,1661200,1661400,1661200,1,0,-1
history,MTX00,110087,20220426,91518,839000,1661200,1661400,1661400,1,0,+1
history,MTX00,110088,20220426,91518,889000,1661200,1661400,1661300,1,0,#1
history,MTX00,110089,20220426,91518,944000,1661200,1661400,1661200,1,0,-1
history,MTX00,110090,20220426,91519,19000,1661200,1661400,1661200,1,0,-1
history,MTX00,110091,20220426,91519,53000,1661200,1661400,1661400,2,0,+2
history,MTX00,110092,20220426,91519,132000,1661200,1661400,1661200,1,0,-1
history,MTX00,110093,20220426,91519,154000,1661200,1661400,1661400,1,0,+1
history,MTX00,110094,20220426,91519,207000,1661200,1661400,1661300,1,0,#1
history,MTX00,110095,20220426,91519,237000,1661200,1661400,1661300,1,0,#1
history,MTX00,110096,20220426,91519,252000,1661200,1661400,1661200,1,0,-1
history,MTX00,110097,20220426,91519,430000,1661300,1661400,1661400,1,0,+1
history,MTX00,110098,20220426,91519,448000,1661300,1661400,1661300,1,0,-1
history,MTX00,110099,20220426,91519,478000,1661300,1661400,1661300,3,0,-3
history,MTX00,110100,20220426,91519,478000,1661300,1661400,1661200,2,0,-2
history,MTX00,110101,20220426,91519,587000,1661200,1661400,1661200,1,0,-1
history,MTX00,110102,20220426,91519,678000,1661200,1661400,1661400,1,0,+1
history,MTX00,110103,20220426,91519,716000,1661200,1661400,1661200,1,0,-1
history,MTX00,110104,20220426,91519,775000,1661200,1661400,1661200,1,0,-1
history,MTX00,110105,20220426,91519,811000,1661200,1661400,1661300,1,0,#1
history,MTX00,110106,20220426,91519,837000,1661200,1661400,1661400,1,0,+1
history,MTX00,110107,20220426,91519,839000,1661200,1661400,1661400,1,0,+1
history,MTX00,110108,20220426,91519,844000,1661200,1661400,1661300,1,0,#1
history,MTX00,110109,20220426,91519,860000,1661200,1661400,1661400,1,0,+1
history,MTX00,110110,20220426,91519,929000,1661200,1661400,1661200,2,0,-2
history,MTX00,110111,20220426,91520,36000,1661200,1661300,1661200,1,0,-1
history,MTX00,110112,20220426,91520,166000,1661200,1661300,1661200,1,0,-1
history,MTX00,110113,20220426,91520,255000,1661200,1661300,1661200,1,0,-1
history,MTX00,110114,20220426,91520,263000,1661200,1661300,1661200,1,0,-1
history,MTX00,110115,20220426,91520,370000,1661200,1661300,1661200,1,0,-1
history,MTX00,110116,20220426,91520,383000,1661200,1661300,1661200,2,0,-2
history,MTX00,110117,20220426,91520,447000,1661200,1661300,1661300,1,0,+1
history,MTX00,110118,20220426,91520,600000,1661200,1661300,1661200,1,0,-1
history,MTX00,110119,20220426,91520,614000,1661200,1661300,1661200,1,0,-1
history,MTX00,110120,20220426,91520,647000,1661200,1661300,1661200,1,0,-1
history,MTX00,110121,20220426,91520,650000,1661200,1661300,1661200,2,0,-2
history,MTX00,110122,20220426,91520,675000,1661200,1661300,1661300,1,0,+1
history,MTX00,110123,20220426,91520,747000,1661200,1661300,1661200,1,0,-1
history,MTX00,110124,20220426,91520,777000,1661200,1661300,1661300,1,0,+1
history,MTX00,110125,20220426,91520,778000,1661200,1661300,1661200,1,0,-1
history,MTX00,110126,20220426,91520,787000,1661200,1661300,1661200,1,0,-1
history,MTX00,110127,20220426,91520,792000,1661200,1661300,1661200,1,0,-1
history,MTX00,110128,20220426,91520,844000,1661200,1661300,1661300,1,0,+1
history,MTX00,110129,20220426,91520,912000,1661200,1661300,1661200,1,0,-1
history,MTX00,110130,20220426,91521,11000,1661200,1661300,1661200,1,0,-1
history,MTX00,110131,20220426,91521,42000,1661200,1661300,1661200,2,0,-2
history,MTX00,110132,20220426,91521,99000,1661200,1661300,1661300,1,0,+1
history,MTX00,110133,20220426,91521,155000,1661200,1661300,1661200,1,0,-1
history,MTX00,110134,20220426,91521,167000,1661200,1661300,1661300,1,0,+1
history,MTX00,110135,20220426,91521,183000,1661200,1661300,1661300,1,0,+1
history,MTX00,110136,20220426,91521,219000,1661200,1661300,1661200,2,0,-2
history,MTX00,110137,20220426,91521,232000,1661200,1661300,1661200,1,0,-1
history,MTX00,110138,20220426,91521,253000,1661200,1661300,1661200,1,0,-1
history,MTX00,110139,20220426,91521,470000,1661200,1661300,1661200,1,0,-1
history,MTX00,110140,20220426,91521,488000,1661200,1661300,1661300,1,0,+1
history,MTX00,110141,20220426,91521,495000,1661200,1661300,1661200,1,0,-1
history,MTX00,110142,20220426,91521,497000,1661200,1661300,1661200,1,0,-1
history,MTX00,110143,20220426,91521,542000,1661100,1661300,1661100,2,0,-2
history,MTX00,110144,20220426,91521,619000,1661100,1661300,1661300,1,0,+1
history,MTX00,110145,20220426,91521,680000,1661100,1661300,1661100,1,0,-1
history,MTX00,110146,20220426,91521,680000,1661100,1661300,1661300,1,0,+1
history,MTX00,110147,20220426,91521,703000,1661100,1661300,1661100,1,0,-1
history,MTX00,110148,20220426,91521,718000,1661100,1661300,1661100,1,0,-1
history,MTX00,110149,20220426,91521,731000,1661100,1661300,1661200,1,0,#1
history,MTX00,110150,20220426,91521,746000,1661100,1661300,1661100,1,0,-1
history,MTX00,110151,20220426,91521,780000,1661100,1661200,1661100,1,0,-1
history,MTX00,110152,20220426,91521,857000,1661100,1661200,1661100,1,0,-1
history,MTX00,110153,20220426,91521,872000,1661100,1661200,1661200,1,0,+1
history,MTX00,110154,20220426,91521,881000,1661100,1661200,1661100,1,0,-1
history,MTX00,110155,20220426,91521,888000,1661100,1661200,1661100,1,0,-1
history,MTX00,110156,20220426,91521,903000,1661100,1661200,1661100,36,0,-36
history,MTX00,110157,20220426,91521,952000,1661000,1661100,1661100,1,0,+1
history,MTX00,110158,20220426,91521,974000,1661000,1661100,1661100,1,0,+1
history,MTX00,110159,20220426,91521,986000,1661000,1661100,1661000,1,0,-1
history,MTX00,110160,20220426,91522,24000,1661000,1661100,1661000,1,0,-1
history,MTX00,110161,20220426,91522,49000,1661000,1661100,1661000,1,0,-1
history,MTX00,110162,20220426,91522,50000,1661000,1661100,1661000,1,0,-1
history,MTX00,110163,20220426,91522,55000,1661000,1661100,1661000,1,0,-1
history,MTX00,110164,20220426,91522,64000,1661000,1661100,1661000,1,0,-1
history,MTX00,110165,20220426,91522,87000,1661000,1661100,1661000,1,0,-1
history,MTX00,110166,20220426,91522,106000,1661000,1661100,1661100,1,0,+1
history,MTX00,110167,20220426,91522,109000,1661000,1661100,1661100,1,0,+1
history,MTX00,110168,20220426,91522,113000,1661000,1661100,1661000,1,0,-1
history,MTX00,110169,20220426,91522,116000,1661000,1661100,1661000,1,0,-1
history,MTX00,110170,20220426,91522,116000,1661000,1661100,1661000,1,0,-1
history,MTX00,110171,20220426,91522,124000,1661000,1661100,1661000,1,0,-1
history,MTX00,110172,20220426,91522,132000,1661000,1661100,1661000,1,0,-1
history,MTX00,110173,20220426,91522,146000,1661000,1661100,1661000,1,0,-1
history,MTX00,110174,20220426,91522,159000,1661000,1661100,1661000,1,0,-1
history,MTX00,110175,20220426,91522,197000,1661000,1661100,1661000,1,0,-1
history,MTX00,110176,20220426,91522,211000,1661000,1661100,1661100,1,0,+1
history,MTX00,110177,20220426,91522,215000,1661000,1661100,1661000,1,0,-1
history,MTX00,110178,20220426,91522,215000,1661000,1661100,1661000,1,0,-1
history,MTX00,110179,20220426,91522,220000,1661000,1661100,1661000,1,0,-1
history,MTX00,110180,20220426,91522,262000,1661000,1661100,1661000,1,0,-1
history,MTX00,110181,20220426,91522,263000,1661000,1661100,1661000,1,0,-1
history,MTX00,110182,20220426,91522,265000,1661000,1661100,1661100,1,0,+1
history,MTX00,110183,20220426,91522,270000,1661000,1661100,1661000,1,0,-1
history,MTX00,110184,20220426,91522,270000,1661000,1661100,1661000,1,0,-1
history,MTX00,110185,20220426,91522,278000,1661000,1661100,1661000,1,0,-1
history,MTX00,110186,20220426,91522,288000,1661000,1661100,1661000,1,0,-1
history,MTX00,110187,20220426,91522,290000,1661000,1661100,1661000,1,0,-1
history,MTX00,110188,20220426,91522,291000,1661000,1661100,1661000,1,0,-1
history,MTX00,110189,20220426,91522,292000,1661000,1661100,1661000,1,0,-1
history,MTX00,110190,20220426,91522,298000,1661000,1661100,1661000,1,0,-1
history,MTX00,110191,20220426,91522,306000,1661000,1661100,1661000,1,0,-1
history,MTX00,110192,20220426,91522,307000,1661000,1661100,1661000,1,0,-1
history,MTX00,110193,20220426,91522,317000,1661000,1661100,1661000,2,0,-2
history,MTX00,110194,20220426,91522,321000,1661000,1661100,1661000,1,0,-1
history,MTX00,110195,20220426,91522,326000,1661000,1661100,1661000,1,0,-1
history,MTX00,110196,20220426,91522,328000,1661000,1661100,1661100,1,0,+1
history,MTX00,110197,20220426,91522,354000,1661000,1661100,1661000,1,0,-1
history,MTX00,110198,20220426,91522,390000,1661000,1661100,1661000,3,0,-3
history,MTX00,110199,20220426,91522,393000,1661000,1661100,1661000,1,0,-1
history,MTX00,110200,20220426,91522,403000,1661000,1661100,1661000,3,0,-3
history,MTX00,110201,20220426,91522,436000,1661000,1661100,1661000,1,0,-1
history,MTX00,110202,20220426,91522,495000,1661000,1661100,1661000,1,0,-1
history,MTX00,110203,20220426,91522,535000,1661000,1661100,1661000,1,0,-1
history,MTX00,110204,20220426,91522,606000,1661000,1661100,1661100,1,0,+1
history,MTX00,110205,20220426,91522,614000,1661000,1661100,1661000,1,0,-1
history,MTX00,110206,20220426,91522,641000,1661000,1661100,1661100,4,0,+4
history,MTX00,110207,20220426,91522,653000,1661000,1661100,1661000,2,0,-2
history,MTX00,110208,20220426,91522,803000,1661000,1661200,1661000,3,0,-3
history,MTX00,110209,20220426,91522,833000,1661000,1661200,1661000,1,0,-1
history,MTX00,110210,20220426,91522,906000,1661000,1661100,1661100,1,0,+1
history,MTX00,110211,20220426,91523,32000,1661000,1661200,1661000,1,0,-1
history,MTX00,110212,20220426,91523,72000,1661000,1661200,1661000,1,0,-1
history,MTX00,110213,20220426,91523,102000,1661000,1661200,1661000,3,0,-3
history,MTX00,110214,20220426,91523,110000,1661000,1661200,1661000,1,0,-1
history,MTX00,110215,20220426,91523,191000,1661000,1661200,1661200,1,0,+1
history,MTX00,110216,20220426,91523,230000,1661000,1661200,1661000,1,0,-1
history,MTX00,110217,20220426,91523,238000,1661000,1661200,1661000,3,0,-3
history,MTX00,110218,20220426,91523,264000,1661000,1661200,1661000,2,0,-2
history,MTX00,110219,20220426,91523,280000,1661000,1661200,1661000,1,0,-1
history,MTX00,110220,20220426,91523,312000,1661000,1661200,1661000,1,0,-1
history,MTX00,110221,20220426,91523,332000,1661000,1661200,1661000,1,0,-1
history,MTX00,110222,20220426,91523,392000,1661000,1661200,1661000,3,0,-3
history,MTX00,110223,20220426,91523,498000,1661000,1661200,1661000,1,0,-1
history,MTX00,110224,20220426,91523,500000,1661000,1661200,1660900,1,0,-1
history,MTX00,110225,20220426,91523,561000,1661000,1661100,1661000,1,0,-1
history,MTX00,110226,20220426,91523,588000,1661000,1661100,1661100,1,0,+1
history,MTX00,110227,20220426,91523,598000,1661000,1661100,1661100,1,0,+1
history,MTX00,110228,20220426,91523,612000,1661000,1661100,1661000,1,0,-1
history,MTX00,110229,20220426,91523,622000,1661000,1661100,1661000,1,0,-1
history,MTX00,110230,20220426,91523,638000,1661000,1661100,1661000,1,0,-1
history,MTX00,110231,20220426,91523,654000,1661000,1661100,1661000,1,0,-1
history,MTX00,110232,20220426,91523,674000,1661000,1661100,1661000,1,0,-1
history,MTX00,110233,20220426,91523,688000,1661000,1661100,1661000,1,0,-1
history,MTX00,110234,20220426,91523,703000,1661000,1661100,1660900,2,0,-2
history,MTX00,110235,20220426,91523,731000,1661000,1661100,1661100,1,0,+1
history,MTX00,110236,20220426,91523,754000,1661000,1661100,1660900,2,0,-2
history,MTX00,110237,20220426,91523,761000,1661000,1661100,1661100,1,0,+1
history,MTX00,110238,20220426,91523,822000,1660900,1661100,1660900,1,0,-1
history,MTX00,110239,20220426,91523,833000,1660900,1661100,1661100,1,0,+1
history,MTX00,110240,20220426,91523,974000,1661000,1661100,1661100,1,0,+1
history,MTX00,110241,20220426,91524,27000,1661000,1661100,1661100,6,0,+6
history,MTX00,110242,20220426,91524,112000,1661100,1661200,1661200,1,0,+1
history,MTX00,110243,20220426,91524,241000,1661100,1661200,1661100,1,0,-1
history,MTX00,110244,20220426,91524,253000,1661100,1661200,1661100,1,0,-1
history,MTX00,110245,20220426,91524,277000,1661100,1661200,1661100,1,0,-1
history,MTX00,110246,20220426,91524,301000,1661000,1661200,1661200,3,0,+3
history,MTX00,110247,20220426,91524,354000,1661000,1661200,1661100,1,0,#1
history,MTX00,110248,20220426,91524,381000,1661000,1661200,1661100,1,0,#1
history,MTX00,110249,20220426,91524,420000,1661100,1661200,1661100,1,0,-1
history,MTX00,110250,20220426,91524,516000,1661100,1661200,1661200,1,0,+1
history,MTX00,110251,20220426,91524,536000,1661100,1661200,1661200,1,0,+1
history,MTX00,110252,20220426,91524,536000,1661100,1661200,1661200,2,0,+2
history,MTX00,110253,20220426,91524,568000,1661100,1661200,1661100,1,0,-1
history,MTX00,110254,20220426,91524,624000,1661100,1661200,1661100,1,0,-1
history,MTX00,110255,20220426,91524,677000,1661100,1661200,1661100,1,0,-1
history,MTX00,110256,20220426,91524,835000,1661100,1661200,1661200,2,0,+2
history,MTX00,110257,20220426,91524,840000,1661100,1661200,1661200,1,0,+1
history,MTX00,110258,20220426,91524,844000,1661100,1661200,1661300,1,0,+1
history,MTX00,110259,20220426,91524,846000,1661100,1661200,1661100,1,0,-1
history,MTX00,110260,20220426,91524,874000,1661100,1661200,1661300,1,0,+1
history,MTX00,110261,20220426,91524,978000,1661100,1661300,1661300,1,0,+1
history,MTX00,110262,20220426,91525,1000,1661100,1661300,1661100,1,0,-1
history,MTX00,110263,20220426,91525,45000,1661100,1661200,1661100,1,0,-1
history,MTX00,110264,20220426,91525,45000,1661100,1661200,1661200,1,0,+1
history,MTX00,110265,20220426,91525,107000,1661100,1661200,1661100,1,0,-1
history,MTX00,110266,20220426,91525,136000,1661100,1661200,1661200,1,0,+1
history,MTX00,110267,20220426,91525,198000,1661000,1661200,1661100,1,0,#1
history,MTX00,110268,20220426,91525,339000,1661000,1661200,1661000,1,0,-1
history,MTX00,110269,20220426,91525,548000,1661000,1661200,1661200,1,0,+1
history,MTX00,110270,20220426,91525,580000,1661000,1661200,1661200,1,0,+1
history,MTX00,110271,20220426,91525,642000,1661000,1661200,1661000,1,0,-1
history,MTX00,110272,20220426,91525,712000,1661000,1661200,1661000,1,0,-1
history,MTX00,110273,20220426,91525,830000,1661000,1661200,1661000,1,0,-1
history,MTX00,110274,20220426,91525,882000,1661000,1661200,1661000,8,0,-8
history,MTX00,110275,20220426,91525,891000,1661000,1661200,1661000,1,0,-1
history,MTX00,110276,20220426,91525,952000,1661000,1661200,1661100,1,0,#1
history,MTX00,110277,20220426,91526,9000,1661000,1661200,1661100,1,0,#1
history,MTX00,110278,20220426,91526,16000,1661000,1661200,1661100,1,0,#1
history,MTX00,110279,20220426,91526,31000,1661000,1661200,1661000,1,0,-1
history,MTX00,110280,20220426,91526,240000,1661000,1661100,1661000,1,0,-1
history,MTX00,110281,20220426,91526,246000,1661000,1661100,1661100,2,0,+2
history,MTX00,110282,20220426,91526,246000,1661000,1661100,1661200,6,0,+6
history,MTX00,110283,20220426,91526,303000,1661000,1661200,1661200,1,0,+1
history,MTX00,110284,20220426,91526,576000,1661000,1661100,1661000,1,0,-1
history,MTX00,110285,20220426,91526,876000,1661000,1661100,1661100,1,0,+1
history,MTX00,110286,20220426,91526,923000,1661000,1661100,1661000,1,0,-1
history,MTX00,110287,20220426,91527,4000,1661000,1661100,1661100,2,0,+2
history,MTX00,110288,20220426,91527,187000,1661000,1661100,1661100,2,0,+2
history,MTX00,110289,20220426,91527,229000,1661000,1661100,1661100,1,0,+1
history,MTX00,110290,20220426,91527,236000,1661000,1661100,1661100,2,0,+2
history,MTX00,110291,20220426,91527,253000,1661000,1661100,1661100,1,0,+1
history,MTX00,110292,20220426,91527,256000,1661000,1661100,1661000,2,0,-2
history,MTX00,110293,20220426,91527,471000,1661000,1661100,1661100,2,0,+2
history,MTX00,110294,20220426,91527,564000,1661000,1661100,1661000,1,0,-1
history,MTX00,110295,20220426,91527,755000,1661000,1661100,1661100,1,0,+1
history,MTX00,110296,20220426,91527,761000,1661000,1661100,1661000,2,0,-2
history,MTX00,110297,20220426,91527,876000,1661000,1661100,1661000,2,0,-2
history,MTX00,110298,20220426,91527,907000,1661000,1661100,1661000,1,0,-1
history,MTX00,110299,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110300,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110301,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110302,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110303,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110304,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110305,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110306,20220426,91527,908000,1661000,1661100,1661000,1,0,-1
history,MTX00,110307,20220426,91528,92000,1661000,1661100,1661000,1,0,-1
history,MTX00,110308,20220426,91528,131000,1661000,1661100,1661000,1,0,-1
history,MTX00,110309,20220426,91528,169000,1661000,1661100,1661000,1,0,-1
history,MTX00,110310,20220426,91528,177000,1661000,1661100,1661000,1,0,-1
history,MTX00,110311,20220426,91528,246000,1661000,1661100,1661100,2,0,+2
history,MTX00,110312,20220426,91528,371000,1661000,1661100,1661000,1,0,-1
history,MTX00,110313,20220426,91528,467000,1661000,1661100,1661000,1,0,-1
history,MTX00,110314,20220426,91528,483000,1661000,1661100,1661000,1,0,-1
history,MTX00,110315,20220426,91528,562000,1661000,1661100,1661100,2,0,+2
history,MTX00,110316,20220426,91528,587000,1661000,1661100,1661000,1,0,-1
history,MTX00,110317,20220426,91528,597000,1661000,1661100,1661000,1,0,-1
history,MTX00,110318,20220426,91528,732000,1661000,1661100,1661000,2,0,-2
history,MTX00,110319,20220426,91528,832000,1661000,1661100,1661000,1,0,-1
history,MTX00,110320,20220426,91528,852000,1661000,1661100,1661100,1,0,+1
history,MTX00,110321,20220426,91528,893000,1661000,1661100,1661100,1,0,+1
history,MTX00,110322,20220426,91528,983000,1661000,1661100,1661000,1,0,-1
history,MTX00,110323,20220426,91528,988000,1661000,1661100,1661000,1,0,-1
history,MTX00,110324,20220426,91529,178000,1661000,1661100,1661000,1,0,-1
history,MTX00,110325,20220426,91529,235000,1661000,1661100,1661000,1,0,-1
history,MTX00,110326,20220426,91529,381000,1660900,1661100,1661100,1,0,+1
history,MTX00,110327,20220426,91529,390000,1660900,1661100,1661000,1,0,#1
history,MTX00,110328,20220426,91529,414000,1660900,1661100,1661100,1,0,+1
history,MTX00,110329,20220426,91529,602000,1660900,1661100,1661100,8,0,+8
history,MTX00,110330,20220426,91529,622000,1660900,1661100,1661100,1,0,+1
history,MTX00,110331,20220426,91529,628000,1660900,1661100,1661100,1,0,+1
history,MTX00,110332,20220426,91529,850000,1661100,1661200,1661100,1,0,-1
history,MTX00,110333,20220426,91529,952000,1661100,1661200,1661100,5,0,-5
history,MTX00,110334,20220426,91530,17000,1661100,1661200,1661100,2,0,-2
history,MTX00,110335,20220426,91530,97000,1661100,1661200,1661100,1,0,-1
history,MTX00,110336,20220426,91530,266000,1661100,1661200,1661100,1,0,-1
history,MTX00,110337,20220426,91530,341000,1661100,1661200,1661200,9,0,+9
history,MTX00,110338,20220426,91530,360000,1661100,1661200,1661200,2,0,+2
history,MTX00,110339,20220426,91530,360000,1661100,1661200,1661100,1,0,-1
history,MTX00,110340,20220426,91530,425000,1661100,1661300,1661100,1,0,-1
history,MTX00,110341,20220426,91530,476000,1661100,1661300,1661200,2,0,#2
history,MTX00,110342,20220426,91530,476000,1661100,1661300,1661100,1,0,-1
history,MTX00,110343,20220426,91530,543000,1661200,1661300,1661200,1,0,-1
history,MTX00,110344,20220426,91530,675000,1661200,1661300,1661200,1,0,-1
history,MTX00,110345,20220426,91530,772000,1661200,1661300,1661200,1,0,-1
history,MTX00,110346,20220426,91530,797000,1661200,1661300,1661200,1,0,-1
history,MTX00,110347,20220426,91530,939000,1661200,1661300,1661200,1,0,-1
history,MTX00,110348,20220426,91531,72000,1661200,1661300,1661200,1,0,-1
history,MTX00,110349,20220426,91531,103000,1661200,1661300,1661200,2,0,-2
history,MTX00,110350,20220426,91531,110000,1661200,1661300,1661300,1,0,+1
history,MTX00,110351,20220426,91531,160000,1661200,1661300,1661200,2,0,-2
history,MTX00,110352,20220426,91531,174000,1661200,1661300,1661300,1,0,+1
history,MTX00,110353,20220426,91531,191000,1661200,1661300,1661300,2,0,+2
history,MTX00,110354,20220426,91531,232000,1661200,1661300,1661400,1,0,+1
history,MTX00,110355,20220426,91531,294000,1661200,1661400,1661400,1,0,+1
history,MTX00,110356,20220426,91531,312000,1661200,1661400,1661200,2,0,-2
history,MTX00,110357,20220426,91531,362000,1661200,1661400,1661400,1,0,+1
history,MTX00,110358,20220426,91531,362000,1661200,1661400,1661200,1,0,-1
history,MTX00,110359,20220426,91531,384000,1661200,1661400,1661400,1,0,+1
history,MTX00,110360,20220426,91531,455000,1661200,1661400,1661200,1,0,-1
history,MTX00,110361,20220426,91531,478000,1661200,1661400,1661200,1,0,-1
history,MTX00,110362,20220426,91531,599000,1661200,1661400,1661200,1,0,-1
history,MTX00,110363,20220426,91531,626000,1661200,1661400,1661200,1,0,-1
history,MTX00,110364,20220426,91532,105000,1661200,1661400,1661300,1,0,#1
history,MTX00,110365,20220426,91532,107000,1661200,1661400,1661200,1,0,-1
history,MTX00,110366,20220426,91532,189000,1661100,1661300,1661300,1,0,+1
history,MTX00,110367,20220426,91532,253000,1661100,1661300,1661200,1,0,#1
history,MTX00,110368,20220426,91532,267000,1661100,1661300,1661300,1,0,+1
history,MTX00,110369,20220426,91532,279000,1661100,1661300,1661300,1,0,+1
history,MTX00,110370,20220426,91532,290000,1661200,1661300,1661200,1,0,-1
history,MTX00,110371,20220426,91532,307000,1661200,1661300,1661100,1,0,-1
history,MTX00,110372,20220426,91532,379000,1661200,1661300,1661100,1,0,-1
history,MTX00,110373,20220426,91532,397000,1661200,1661300,1661300,1,0,+1
history,MTX00,110374,20220426,91532,423000,1661200,1661400,1661200,1,0,-1
history,MTX00,110375,20220426,91532,493000,1661200,1661400,1661200,2,0,-2
history,MTX00,110376,20220426,91532,605000,1661200,1661300,1661200,1,0,-1
history,MTX00,110377,20220426,91532,612000,1661200,1661300,1661300,1,0,+1
history,MTX00,110378,20220426,91532,627000,1661200,1661300,1661200,1,0,-1
history,MTX00,110379,20220426,91532,641000,1661200,1661300,1661200,1,0,-1
